_ano_pasta,_doc_path,_filename,data_assinatura,data_publicacao_doe,fonte_recurso,hospital,indicadores_qualidade_count,metas_fisicas_count,numero_aditivo,numero_contrato,objeto,observacoes,oss_gestora,partes.contratada_oss,partes.contratante,partes.secretaria_supervisora,penalidades_count,recursos_humanos_minimos_count,servicos_especialidades_count,tipo_documento,valor_anual,valor_mensal,valor_total,vigencia.data_fim,vigencia.data_inicio,vigencia.duracao_meses,vigencia.prorrogavel
2025,C:\OSS-Goias\documentos\IMED\PFRE\2025\05_Contrato_Gestao_Aditivos\SEI_GOVERNADORIA-76128526-Termo.pdf,SEI_GOVERNADORIA-76128526-Termo,2025-06-30,,Recursos não vinculados de impostos - Receitas Ordinárias (Fonte 25000100) – Fundo Estadual de Saúde,PFRE,6,16,,21/2025,"Gerenciamento, operacionalização e execução das ações e serviços de saúde, em regime de 12 horas/dia, na Policlínica Estadual da Região do Entorno – Unidade Formosa, localizada na Avenida Oeste - Quadras 04, 05 e 09 – Jardim Oliveira - Formosa - GO, bem como a promoção de todas as atividades constantes do Plano de Trabalho e Anexos Técnicos, parte integrante do Edital de Chamamento Público nº 10/2024.","Documento celebrado na forma da Lei federal nº 13.019/2014, Lei estadual nº 22.511/2023 e Decreto estadual nº 10.356/2023, com base no Edital de Chamamento Público nº 10/2024. O valor total estimado de R$ 86.520.465,03 inclui o custeio mensal de R$ 2.401.345,13 por 36 meses (R$ 86.448.424,68) acrescido da despesa pré-operacional de até R$ 72.040,35 (3% do custeio mensal). A unidade não possui servidores cedidos. Processo administrativo nº 202400010038080. Assinado eletronicamente: IMED em 27/06/2025 e Secretário de Estado em 30/06/2025. Inclui Termo de Permissão de Uso de Bens Móveis e Termo de Permissão de Uso de Bem Imóvel como Anexos VI e VII respectivamente. Do valor mensal, 90% está vinculado à avaliação dos indicadores de produção (sendo 70% parte fixa e 30% parte variável) e 10% vinculado aos indicadores de desempenho. Despesas administrativas limitadas a 3% do repasse mensal.",IMED,"Instituto de Medicina, Estudos e Desenvolvimento – IMED","Estado de Goiás, por intermédio da Secretaria de Estado da Saúde – SES/GO",Secretaria de Estado da Saúde de Goiás – SES/GO,7,17,68,contrato_gestao_inicial,,2401345.13,86520465.03,2028-06-30,2025-07-01,36,True
2025,C:\OSS-Goias\documentos\AGIR\HEJ\2025\05_Contrato_Gestao_Aditivos\Termo 41-2025 HEJ.pdf,Termo 41-2025 HEJ,2025-08-13,2025-08-14,Recursos não vinculados de impostos - receitas ordinárias (Fonte 15000100); Fundo Estadual de Saúde,HEJ,17,19,,41/2025,"Gerenciamento, operacionalização e execução das ações e serviços de saúde em regime de 24 horas/dia no Hospital Estadual de Jataí Dr. Serafim de Carvalho - HEJ, localizado na Rua Joaquim Caetano, 1876, Divino Espírito Santo, Jataí - GO, bem como a promoção de todas as atividades constantes do Plano de Trabalho e Anexos Técnicos, parte integrante do Edital de Chamamento Público nº 06/2024.","Documento é um Termo de Colaboração (parceria OSC - Lei 13.019/2014), não um Contrato de Gestão (OSS - Lei 9.637/1998). Processo nº 202300010051875. Anteriormente o HEJ era gerido pela FUNDAHC (Termo de Colaboração nº 01/2020-SES). Valor total inclui parcela única de despesas pré-operacionais de até R$ 297.605,27. Parte fixa: 90% do valor mensal (R$ 8.928.158,04/mês); Parte variável: 10% (R$ 992.017,56/mês) vinculada a indicadores de desempenho. O HEJ possui 128 leitos. Chamamento Público nº 06/2024. Assinado em 13/08/2025; vigência a partir de 01/09/2025. A unidade não possui servidores cedidos.",AGIR,"Associação de Gestão, Inovação e Resultados em Saúde - AGIR (CNPJ 05.029.600/0002-87)",Estado de Goiás - Secretaria de Estado da Saúde (SES/GO),Secretaria de Estado da Saúde de Goiás - SES/GO,8,14,38,contrato_gestao_inicial,,9920175.6,357126321.6,2028-08-31,2025-09-01,36,True
2025,C:\OSS-Goias\documentos\AGIR\HEJ\2025\05_Contrato_Gestao_Aditivos\Termo de Colaboração 41.2025.pdf,Termo de Colaboração 41.2025,2025-09-11,2025-09-15,,HEJ,0,0,1,41/2025,"Modificação da forma de composição do Fundo de Provisão, mediante a alteração da Cláusula Nona - Dos Recursos Financeiros, item 9.21, bem como a inclusão dos itens 9.21.1, 9.21.2 e 9.21.2.1, ao Termo original. Do total repassado para custeio, 4,67% serão destinados a conta exclusiva do Fundo de Provisão, para cobrir encargos trabalhistas e judiciais dos colaboradores celetistas contratados pelo Parceiro Privado.","O Parceiro Público deverá rever o percentual de 4,67% após 24 meses de composição do Fundo de Provisão. O Parceiro Privado poderá solicitar revisão do percentual em prazo inferior, desde que demonstrada a (in)suficiência do Fundo. Alterações devem ser formalizadas por Apostila ou Aditivo, conforme análise da SUPECC. Processo administrativo nº 202500010067616. SEI nº 79372195.",AGIR,"Associação de Gestão, Inovação, e Resultados em Saúde - AGIR",Estado de Goiás - Secretaria de Estado da Saúde - SES/GO,Secretaria de Estado da Saúde - SES/GO,0,0,0,termo_aditivo,,,,,,,False
2025,C:\OSS-Goias\documentos\IPGSE\HERSO\2025\05_Contrato_Gestao_Aditivos\termo-de-colaboracao-101-2024-ses-07-07-2025-454ee89a1c.pdf,termo-de-colaboracao-101-2024-ses-07-07-2025-454ee89a1c,2024-08-30,,Recursos não vinculados de impostos - receitas ordinárias (Tesouro Estadual); Fundo Estadual de Saúde,HERSO,14,15,,101/2024,"Gerenciamento, operacionalização e execução das ações e serviços de saúde, em regime de 24 horas/dia, no Hospital Estadual de Santa Helena de Goiás Dr. Albanir Faleiros Machado - HERSO, localizado na Av. Uirapuru, s/n - Parque Res. Isaura, Santa Helena de Goiás - GO, bem como a promoção de todas as atividades constantes do Plano de trabalho e Anexos Técnicos, parte integrante do Edital de Chamamento Público nº 04/2023.","O documento é um Termo de Colaboração (não contrato de gestão) celebrado com base na Lei federal nº 13.019/2014 e no Edital de Chamamento Público nº 04/2023. O custo mensal estimado total da unidade (incluindo servidores cedidos) é de R$ 8.010.256,01, totalizando R$ 288.369.216,36 para 36 meses. O custo estimado dos servidores cedidos é de R$ 1.912.273,17/mês (R$ 68.841.834,12 para 36 meses), pago diretamente pelo parceiro público e não repassado ao IPGSE. A parte variável do repasse corresponde a 10% (R$ 609.798,28/mês) vinculada aos indicadores de desempenho; a parte fixa corresponde a 90% (R$ 5.488.184,56/mês). O HERSO possui 69 leitos gerais, 18 leitos complementares e 4 leitos dia. O parceiro público pagou servidores cedidos (299 no total). O PARCEIRO PRIVADO deve utilizar no máximo 70% dos recursos com despesas de pessoal. Signatários: Rasível dos Reis Santos Júnior (SES/GO) e Aluisio Parmezani Pancracio (IPGSE), assinados eletronicamente em 30/08/2024.",IPGSE,Instituto de Planejamento e Gestão de Serviços Especializados - IPGSE,"Estado de Goiás, por meio da Secretaria de Estado da Saúde - SES/GO",Secretaria de Estado da Saúde de Goiás - SES/GO,7,14,31,contrato_gestao_inicial,73175794.08,6097982.84,219527382.24,,,36,True
2025,C:\OSS-Goias\documentos\IMED\PFRE\2025\05_Contrato_Gestao_Aditivos\TERMO-DE-PERMISSAO-DE-USO-BENS-IMOVEIS.pdf,TERMO-DE-PERMISSAO-DE-USO-BENS-IMOVEIS,2025-06-30,,,PFRE,0,0,,,"Cessão e permissão de uso do imóvel onde funciona a Policlínica Estadual da Região do Entorno – Unidade Formosa, para atendimento ao Sistema Único de Saúde – SUS, parte integrante do Termo de Colaboração nº 21/2025-SES/GO.","Termo de Permissão de Uso de Bem Imóvel é parte integrante do Termo de Colaboração nº 21/2025-SES/GO. Fundamentação legal: Lei estadual nº 21.740/2022. Processo administrativo nº 20240001003880. Benfeitorias realizadas pelo PERMISSIONÁRIO serão incorporadas ao imóvel sem direito a indenização ou retenção, salvo acordo formal em contrário. Permissão de uso a título gratuito. Foro: Goiânia-GO.",IMED,"Instituto de Medicina, Estudos e Desenvolvimento – IMED","Estado de Goiás, por intermédio da Secretaria de Estado da Saúde – SES/GO",Secretaria de Estado da Saúde – SES/GO,2,0,0,outro,,,,,,,True
2025,C:\OSS-Goias\documentos\IMED\PFRE\2025\05_Contrato_Gestao_Aditivos\TERMO-DE-PERMISSAO-DE-USO-BENS-MOVEIS.pdf,TERMO-DE-PERMISSAO-DE-USO-BENS-MOVEIS,,,,PFRE,0,0,,21/2025-SES/GO,"Cessão e permissão de uso gratuito de bens móveis para utilização nas dependências da Policlínica Estadual da Região do Entorno – Unidade Formosa, para atendimento aos usuários do SUS, conforme inventário de bens a ser anexado ao Termo de Colaboração nº 21/2025-SES/GO.","Documento é um Termo de Permissão de Uso de Bens Móveis, parte integrante do Termo de Colaboração nº 21/2025-SES/GO. Fundamentado na Lei Estadual 21.740/2022. Vigência vinculada à do Termo de Colaboração nº 21/2025-SES/GO. Processo administrativo nº 202400010038080.",IMED,"Instituto de Medicina, Estudos e Desenvolvimento – IMED","Estado de Goiás, por intermédio da Secretaria de Estado da Saúde – SES/GO",Secretaria de Estado da Saúde – SES/GO,2,0,0,outro,,,,,,,False
2026,C:\OSS-Goias\documentos\FUNEV\HEANA\2026\05_Contrato_Gestao_Aditivos\1770664747292-Apostila_85831200_28__Apostilamento___HEANA.pdf,1770664747292-Apostila_85831200_28__Apostilamento___HEANA,2026-01-30,,Assistência Financeira Complementar da União / Tesouro Estadual – dotação orçamentária 2026.2850.10.302.1043.2516.03.26050001-50,HEANA,0,0,28,66/2019-SES/GO,"Repasse de Assistência Financeira Complementar da União, visando ao cumprimento do piso salarial nacional de enfermeiros, técnicos e auxiliares de enfermagem e parteiras (Piso Nacional da Enfermagem), referente à parcela de Dezembro de 2025, à Fundação Universitária Evangélica – FUNEV, para gerenciamento, operacionalização e execução do Hospital Estadual de Anápolis Dr. Henrique Santillo – HEANA.",Vigésimo Oitavo Termo de Apostilamento. SEI nº 000010361058. Nota de Empenho nº 2026.2850.131.00001 (SEI nº 85614928). Processo Administrativo nº 202600010002885 vinculado ao nº 201900010008114. Fundamentado no Parecer Jurídico nº 717/2023-SES/PROCSET e Portaria GM/MS nº 9.624/2025.,FUNEV,Fundação Universitária Evangélica – FUNEV,Secretaria de Estado da Saúde – SES/GO,Secretaria de Estado da Saúde – SES/GO,0,0,0,termo_apostilamento,,740739.1,740739.1,,2026-01-30,,False
2026,C:\OSS-Goias\documentos\FUNEV\HEANA\2026\05_Contrato_Gestao_Aditivos\1772470642612-Apostila_86810329_29__Apostilamento____HEANA.pdf,1772470642612-Apostila_86810329_29__Apostilamento____HEANA,2026-02-23,,Assistência Financeira Complementar da União / Tesouro Estadual – dotação orçamentária 2026.2850.10.302.1043.2516.03.16050001-50,HEANA,0,0,29,66/2019-SES/GO,"Repasse de Assistência Financeira Complementar da União, visando ao cumprimento do piso salarial nacional de enfermeiros, técnicos e auxiliares de enfermagem e parteiras (Piso Nacional da Enfermagem), referente à parcela de janeiro de 2026, à Fundação Universitária Evangélica – FUNEV, para gerenciamento, operacionalização e execução do Hospital Estadual de Anápolis Dr. Henrique Santillo – HEANA.","Vigésimo Nono Termo de Apostilamento ao Contrato de Gestão nº 66/2019-SES/GO. SEI nº 000010361058. Nota de Empenho nº 2026.2850.057.00026 (SEI nº 86632984). Processo nº 202600010009694 vinculado ao de nº 201900010008114. Assinado por Rasivel dos Reis Santos Junior, Secretário (a) de Estado.",FUNEV,Fundação Universitária Evangélica – FUNEV,Secretaria de Estado da Saúde – SES/GO,Secretaria de Estado da Saúde – SES/GO,0,0,0,termo_apostilamento,,,738461.97,,2026-02-23,,False
2026,C:\OSS-Goias\documentos\FUNEV\HEANA\2026\05_Contrato_Gestao_Aditivos\1774542499194-Apostila_88152660_30__Apostilamento___HEANA.pdf,1774542499194-Apostila_88152660_30__Apostilamento___HEANA,2026-03-23,,Assistência Financeira Complementar da União (Piso Nacional da Enfermagem),HEANA,0,0,30,66/2019-SES/GO,"Repasse de Assistência Financeira Complementar da União, visando ao cumprimento do piso salarial nacional de enfermeiros, técnicos e auxiliares de enfermagem e parteiras (Piso Nacional da Enfermagem), referente à parcela de fevereiro de 2026, à Fundação Universitária Evangélica – FUNEV, para gerenciamento, operacionalização e execução do Hospital Estadual de Anápolis Dr. Henrique Santillo – HEANA.","Trigésimo Termo de Apostilamento. Dotação orçamentária: 2026.2850.10.302.1043.2516.03.16050001-50. Nota de Empenho nº 2026.2850.057.00046 (SEI nº 87907503). Processo nº 202600010017695, vinculado ao processo original nº 201900010008114. SEI nº 000010361058.",FUNEV,Fundação Universitária Evangélica – FUNEV,Secretaria de Estado da Saúde – SES/GO,Secretaria de Estado da Saúde – SES/GO,0,0,0,termo_apostilamento,,,724860.62,,,,False
2026,C:\OSS-Goias\documentos\FUNEV\HEANA\2026\05_Contrato_Gestao_Aditivos\1777484707356-Apostila_89534946_31__Apostilamento___HEANA.pdf,1777484707356-Apostila_89534946_31__Apostilamento___HEANA,2026-04-24,,"Assistência Financeira Complementar da União / Tesouro Estadual – dotação orçamentária 2026.2850.10.302.1043.2516.03.16050001-50, Nota de Empenho nº 2026.2850.057.00070",HEANA,0,0,31,66/2019-SES/GO,"Repasse de Assistência Financeira Complementar da União, visando ao cumprimento do piso salarial nacional de enfermeiros, técnicos e auxiliares de enfermagem e parteiras (Piso Nacional da Enfermagem), referente à parcela de março de 2026, à Fundação Universitária Evangélica – FUNEV, para gerenciamento, operacionalização e execução do Hospital Estadual de Anápolis Dr. Henrique Santillo – HEANA.","Trigésimo Primeiro Termo de Apostilamento. Processo nº 202600010029786, Processo Original nº 201900010008114. Fundamentado no Parecer Jurídico nº 717/2023-SES/PROCSET e Portaria GM/MS nº 10.414/2026. Documento assinado eletronicamente por Rasivel dos Reis Santos Junior, Secretário (a) de Estado, em 24/04/2026.",FUNEV,Fundação Universitária Evangélica – FUNEV,Secretaria de Estado da Saúde – SES/GO,Secretaria de Estado da Saúde – SES/GO,0,0,0,termo_apostilamento,,,728161.64,,2026-04-24,,False
2026,C:\OSS-Goias\documentos\AGIR\HUGOL\2026\05_Contrato_Gestao_Aditivos\24º Apostilamento HUGOL.pdf,24º Apostilamento HUGOL,2026-03-23,,Assistência Financeira Complementar da União / Tesouro Estadual – dotação orçamentária 2026.2850.10.302.1043.2516.03.16050001-50,HUGOL,0,0,24,003/2014-SES/GO,"Repasse financeiro de Assistência Financeira Complementar da União, visando ao cumprimento do piso salarial nacional de enfermeiros, técnicos e auxiliares de enfermagem e parteiras (Piso Nacional da Enfermagem), referente à parcela de fevereiro de 2026, à Associação de Gestão, Inovação e Resultados em Saúde - AGIR.","Vigésimo Quarto Termo de Apostilamento. Parcela única referente ao Piso Nacional da Enfermagem de fevereiro de 2026. Nota de Empenho nº 2026.2850.057.00051 (SEI nº 87947941). Processo Administrativo nº 202600010017736, vinculado ao nº 201400010001769. Fundamento no Parecer Jurídico nº 717/2023-SES/PROCSET e Portaria GM/MS nº 10.252/2026. Demais cláusulas do contrato original, aditivos e apostilas permanecem inalteradas.",AGIR,"Associação de Gestão, Inovação e Resultados em Saúde - AGIR",Secretaria de Estado da Saúde – SES/GO,Secretaria de Estado da Saúde – SES/GO,0,0,0,termo_apostilamento,,,899727.15,,2026-03-23,,False
2026,C:\OSS-Goias\documentos\AGIR\HUGOL\2026\05_Contrato_Gestao_Aditivos\25 º APOSTILAMENTO HUGOL.pdf,25 º APOSTILAMENTO HUGOL,2026-04-24,,Assistência Financeira Complementar da União / Dotação orçamentária 2026.2850.10.302.1043.2516.03.16050001.50,HUGOL,0,0,25,003/2014-SES/GO,"Repasse financeiro de Assistência Financeira Complementar da União visando ao cumprimento do piso salarial nacional de enfermeiros, técnicos e auxiliares de enfermagem e parteiras (Piso Nacional da Enfermagem), referente à parcela de março de 2026, à AGIR, no contexto do gerenciamento, operacionalização e execução do Hospital Estadual de Urgências Governador Otávio Lage de Siqueira - HUGOL.","Vigésimo Quinto Termo de Apostilamento. Nota de Empenho nº 2026.2850.057.00072 (SEI nº 89327868). Fundamentado no Parecer Jurídico nº 717/2023-SES/PROCSET e na Portaria GM/MS nº 10.414/2026. Processo Administrativo nº 202600010029783, vinculado ao nº 201400010001769.",AGIR,"Associação de Gestão, Inovação e Resultados em Saúde - AGIR",Secretaria de Estado da Saúde – SES/GO,Secretaria de Estado da Saúde – SES/GO,0,0,0,termo_apostilamento,,913269.39,913269.39,,2026-04-24,,False
2026,C:\OSS-Goias\documentos\IMED\HETRIN\2026\05_Contrato_Gestao_Aditivos\27-Apostilamento_88148533_SEI_87952953_Apostila_HETRIN.pdf,27-Apostilamento_88148533_SEI_87952953_Apostila_HETRIN,2026-03-23,,Assistência Financeira Complementar da União / Tesouro Estadual (dotação orçamentária 2026.2850.10.302.1043.2516.03.16050001.50),HETRIN,0,0,27,37/2019-SES/GO,"Repasse financeiro de Assistência Financeira Complementar da União visando ao cumprimento do piso salarial nacional de enfermeiros, técnicos e auxiliares de enfermagem e parteiras (Piso Nacional da Enfermagem), referente à parcela de fevereiro/2026, ao Instituto de Medicina, Estudos e Desenvolvimento - IMED, para o Hospital Estadual de Trindade Walda Ferreira dos Santos - HETRIN.","Vigésimo Sétimo Termo de Apostilamento. SEI nº 8939634 (contrato original). Nota de Empenho nº 2026.2850.057.00049 (SEI nº 87949179). Processo Administrativo nº 202600010018162, vinculado ao de nº 201900010008727. Fundamentado no Parecer Jurídico nº 717/2023-SES/PROCSET e na Portaria GM/MS nº 10.252/2026. Parcela única de R$ 459,32 referente a fevereiro/2026.",IMED,"Instituto de Medicina, Estudos e Desenvolvimento - IMED",Secretaria de Estado da Saúde – SES/GO,Secretaria de Estado da Saúde – SES/GO,0,0,0,termo_apostilamento,,,459.32,,2026-03-23,,False
2026,C:\OSS-Goias\documentos\AGIR\HEJ\2026\05_Contrato_Gestao_Aditivos\6º Apostilamento HEJ.pdf,6º Apostilamento HEJ,2026-03-23,,Tesouro Federal / União - dotação orçamentária 2026.2850.10.302.1043.2516.03.16050001.50,HEJ,0,0,6,41/2025-SES/GO,"Repasse de Assistência Financeira Complementar da União, visando ao cumprimento do piso salarial nacional de enfermeiros, técnicos e auxiliares de enfermagem e parteiras (Piso Nacional da Enfermagem), referente à parcela de Fevereiro de 2026, ao Hospital Estadual de Jataí Dr. Serafim de Carvalho - HEJ.","Sexto Termo de Apostilamento. Fundamento: Parecer Jurídico nº 717/2023-SES/PROCSET, Portaria GM/MS nº 10.252/2026 e Requisição de Despesa nº 102/2026-SES/GEMOD. Nota de Empenho nº 2026.2850.057.00048. Processo Administrativo nº 202600010018416, vinculado ao nº 202300010051875.",AGIR,"Associação de Gestão, Inovação, e Resultados em Saúde - AGIR",Secretaria de Estado da Saúde – SES/GO,Secretaria de Estado da Saúde – SES/GO,0,0,0,termo_apostilamento,,,257898.31,,2026-03-23,,False
2026,C:\OSS-Goias\documentos\IMED\HETRIN\2026\05_Contrato_Gestao_Aditivos\7o-Termo-Aditivo-HETRIN.pdf,7o-Termo-Aditivo-HETRIN,2026-02-19,,Recursos não vinculados de impostos - Receitas Ordinárias (Fundo Estadual de Saúde - FES),HETRIN,17,22,7,037/2019-SES/GO,"Aumento da capacidade instalada com a criação de novos leitos após a conclusão das Obras para ampliação e reforma, ajustes do plano de metas, ajustes inerentes ao Programa de Residência Médica e/ou Residência Multiprofissional, ajustes relacionados aos Servidores Cedidos, adequações de custeio e do sistema de repasse ao Contrato de Gestão nº 037/2019-SES/GO referente ao Hospital Estadual de Trindade Walda Ferreira dos Santos (HETRIN).","Sétimo Termo Aditivo ao Contrato de Gestão nº 037/2019-SES/GO. Vigência a partir de 16/03/2026, condicionada à publicação na imprensa oficial. Repasse em duas etapas: 1ª Etapa (16/03/2026 a 15/05/2026) - repasse mensal de R$ 9.035.343,37; 2ª Etapa (16/05/2026 a 24/08/2027) - repasse mensal de R$ 11.555.402,31. Valor total estimado do aditivo: R$ 94.593.597,86. Nota de empenho nº 2026.2850.050.00081 no valor de R$ 26.635.340,88 (29/01/2026). Efetivação do repasse de cada etapa condicionada à vistoria técnica pela SPAIS. Processo administrativo nº 202400010053312, vinculado ao processo original nº 201900010008727. Estrutura de leitos na 1ª etapa: UTI Adulto 10, Clínica Médica 44, Clínica Cirúrgica 51, Leito Dia 04; na 2ª etapa: UTI Adulto 20, Clínica Médica 56, Clínica Cirúrgica 39, Clínica Ortopédica 20, Clínica Obstétrica/ALCON 14, Leito Dia 04, PPP 03.",IMED,"IMED - Instituto de Medicina, Estudos e Desenvolvimento","Estado de Goiás, por intermédio da Secretaria de Estado da Saúde – SES/GO",Secretaria de Estado da Saúde de Goiás – SES/GO,6,11,27,termo_aditivo,,9035343.37,94593597.86,,2026-03-16,,False
2026,C:\OSS-Goias\documentos\AGIR\HEJ\2026\05_Contrato_Gestao_Aditivos\7º APOSTILAMENTO HEJ.pdf,7º APOSTILAMENTO HEJ,2026-04-24,,Assistência Financeira Complementar da União / Tesouro Estadual – dotação orçamentária 2026.2850.10.302.1043.2516.03.16050001.50,HEJ,0,0,7,41/2025-SES/GO,"Repasse de Assistência Financeira Complementar da União, visando ao cumprimento do piso salarial nacional de enfermeiros, técnicos e auxiliares de enfermagem e parteiras (Piso Nacional da Enfermagem), referente à parcela de março de 2026, ao Hospital Estadual de Jataí Dr. Serafim de Carvalho - HEJ.","Sétimo Termo de Apostilamento ao Termo de Colaboração nº 41/2025-SES/GO (SEI nº 78145084). Parcela única de R$ 263.338,65 referente ao Piso Nacional da Enfermagem – março/2026. Nota de Empenho nº 2026.2850.057.00055 (SEI nº 89247196). Processo Administrativo nº 202600010029849, vinculado ao nº 202300010051875. Fundamento: Parecer Jurídico nº 717/2023-SES/PROCSET e Portaria GM/MS nº 10.414/2026.",AGIR,"Associação de Gestão, Inovação, e Resultados em Saúde - AGIR",Secretaria de Estado da Saúde – SES/GO,,0,0,0,termo_apostilamento,,,263338.65,,2026-04-24,,False
